New news,Time,Link
Tổ chức buổi lễ trực tuyến Bảo vệ Đồ án tốt nghiệp cho sinh viên đang thực tập tại Pháp,26/06/2020 04:51 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/hợp-tác-quốc-tế/tổ-chức-buổi-lễ
Kỷ niệm Ngày Quốc tế phụ nữ ngành kĩ thuật 23/6,25/06/2020 06:30 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/kỷ-niệm-ngày-quốc-tế-phụ-nữ-ngành
Ngày hội tư vấn tuyển sinh – hướng nghiệp năm 2020,22/06/2020 08:26 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/ngày-hội-tư-vấn-tuyển-sinh-–-hướng
"Đại hội Đảng bộ Trường Đại học Giao thông vận tải lần thứ XXX, nhiệm kỳ 2020 - 2025",20/06/2020 03:30 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/đại-hội-đảng-bộ-trường-đại-học
"Tư vấn tuyển sinh đại học chính quy năm 2020 tại Thái Bình, Phú Thọ",10/06/2020 09:04 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/tư-vấn-tuyển-sinh-đại-học-chính
CHƯƠNG TRÌNH TƯ VẤN TUYỂN SINH TRỰC TUYẾN ĐẠI HỌC CHÍNH QUY NĂM 2020,24/05/2020 08:59 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/chương-trình-tư-vấn-tuyển-sinh
"Dự thảo báo cáo chính trị Đại hội đại biểu Đảng bộ trường Đại học GTVT lần thứ XXX, nhiệm kỳ 2020 - 2025",21/05/2020 02:19 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức-đảng-bộ/dự-thảo-báo-cáo-chính-trị
"Thông báo lịch học, địa điểm học môn Giáo dục quốc phòng và an ninh cho sinh viên CQ khoá 60, Khoa Công nghệ thông tin, khoa Điện -Điện tử",27/05/2020 10:30 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/khoa-giáo-dục-quốc-phòng/tin-tức/thông-báo-lịch-học-địa-điểm-học-môn-giáo-dục-9
Khai giảng khóa học tiếng Nhật và kỹ năng làm việc  trong môi trường Nhật Bản HUREDEE 2020,20/05/2020 03:02 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/hợp-tác-quốc-tế/khai-giảng-khóa
Lễ trao bằng tốt nghiệp khóa 56 Đại học hệ chính quy,19/05/2020 04:14 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-trao-bằng-tốt-nghiệp-khóa-56
"Khai giảng khóa học QH.2020.F.6.E Ngành ngoại ngữ, hệ vừa học vừa làm",10/05/2020 10:10 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/khai-giảng-khóa-học-qh2020f6e
Hướng dẫn tuyên truyền kỷ niệm 130 năm Ngày sinh Chủ tịch Hồ Chí Minh vĩ đại (19/5/1890 - 19/5/2020),06/05/2020 08:33 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức-đảng-bộ/hướng-dẫn-tuyên-truyền-1
Chia sẻ của một số sinh viên nhà trường khi tham gia chương trình trao đổi sinh viên AIMS,19/05/2020 11:04 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/hợp-tác-quốc-tế/chia-sẻ-của-một
Kỷ niệm: 30 năm - phân hiệu trường ĐH Giao thông Vận tải tại TP. Hồ Chí Minh,28/04/2020 08:12 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/kỷ-niệm-30-năm-phân-hiệu-trường-đh
"Hướng dẫn thông tin, tuyên truyền về Đại hội thi đua yêu nước Thành phố Hà Nội giai đoạn 2020 - 2025",27/04/2020 09:37 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức-đảng-bộ/hướng-dẫn-thông-tin-tuyên
"Kế hoạch hưởng ứng cuộc thi viết về điển hình ""Dân vận khéo"" năm 2020",27/04/2020 08:44 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức-đảng-bộ/kế-hoạch-hưởng-ứng-cuộc
Thông báo gia hạn nộp hồ sơ Chương trình hỗ trợ nghiên cứu khoa học và công nghệ năm 2020,31/03/2020 10:41 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-khoa-học-công-nghệ/các-nhiệm-vụ-khác/thông-báo-gia-hạn-nộp-hồ-sơ-chương
"Kế hoạch triển khai công tác thông tin, tuyên truyền phục vụ đại hội đảng bộ các cấp (nhiệm kỳ 2020-2025) tiến tới Đại hội đại biểu toàn quốc lần thứ XIII của Đảng",27/03/2020 10:50 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức-đảng-bộ/kế-hoạch-triển-khai-công
"Hướng dẫn thực hiện chỉ thị 05-CT/TW của Bộ chính trị và chuyên đề năm 2020 ""Tăng cường khối đại đoàn kết dân tộc, xây dựng Đảng và hệ thống chính trị trong sạch, vững mạnh theo tư tưởng, đạo đức, phong cách Hồ Chí Minh""",27/03/2020 10:37 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức-đảng-bộ/hướng-dẫn-thực-hiện-chỉ
"Hướng dẫn Tuyên truyền về công tác phòng, chống dịch bệnh Viêm đường hô hấp cấp do virus corona gây ra",27/03/2020 10:20 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức-đảng-bộ/hướng-dẫn-tuyên-truyền-về
"Kế hoạch tổ chức quán triệt, triển khai thực hiện Chỉ thị số 36-CT/TW, ngày 16/08/2019 của Bộ Chính trị về ''tăng cường, nâng cao hiệu quả công tác phòng, chống và kiểm soát ma túy"" trong Khối các trường Đại học, Cao đẳng Hà Nội",27/03/2020 09:59 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức-đảng-bộ/kế-hoạch-tổ-chức-quán
"Kế hoạch thông tin, tuyên truyền thực hiện Cuộc vận động ""Người Việt Nam ưu tiên dùng hàng Việt Nam"" Thành phố Hà Nội năm 2020",27/03/2020 09:47 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức-đảng-bộ/kế-hoạch-thông-tin-tuyên
"Hướng dẫn Tuyên truyền, kỷ niệm các ngày lễ lớn và sự kiện lịch sử quan trọng trong năm 2020",27/03/2020 09:27 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức-đảng-bộ/hướng-dẫn-tuyên-truyền-0
Hướng dẫn Tuyên truyền kỷ niệm 90 năm Ngày thành lập Đảng bộ thành phố Hà Nội (17/3/1930-17/3/2020),27/03/2020 09:17 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức-đảng-bộ/hướng-dẫn-tuyên-truyền-kỷ
"Kế hoạch Thực hiện Thông báo kết luận số 156-TB/TW ngày 01/10/2019 của Bộ chính trị về tiếp tục thực hiện Nghị quyết Hội nghị Trung ương lầ thứ năm Ban Chấp hành Trung ương khóa X ""về tăng cường công tác kiểm tra, giám sát của Đảng""",27/03/2020 09:11 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức-đảng-bộ/kế-hoạch-thực-hiện-thông
" Kế hoạch triển khai phong trào Văn nghệ, thể dục thể thao chào mừng kỳ niệm 90 năm Ngày thành lập Đảng, 130 năm Ngày sinh Chủ tịch Hồ Chí Minh và đại hội đảng các cấp tiến tới Đại hội đại biểu toàn quốc lần thứ XIII",27/03/2020 09:00 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức-đảng-bộ/kế-hoạch-triển-khai-phong
Hướng dẫn tổ chức hoạt động tuyên truyền kỷ niệm 65 ngăm Ngày giải phóng thủ đô (10/10/1954 - 10/10/2019),27/03/2020 08:47 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức-đảng-bộ/hướng-dẫn-tổ-chức-hoạt
Kế hoạch tổ chức các hoạt động tuyên truyền kỷ niệm 50 năm thực hiện Di chúc của Chủ tịch Hồ Chí Minh (1969 - 2019) và 50 năm Ngày mất của người (02/9/1969 - 02/9/2019),27/03/2020 08:39 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức-đảng-bộ/kế-hoạch-tổ-chức-các-hoạt
"Kế hoạch học tập, quán triệt, tuyên truyền, triển khai thực hiện Chỉ thị số 35- CT/TW của Bộ Chính trị; các nội dung Hội nghị Trung ương 10 Khóa XII và bài phát biểu của Tổng bí thư ",27/03/2020 08:29 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức-đảng-bộ/kế-hoạch-học-tập-quán
"Kế hoạch tổ chức đại hội đảng các cấp tiến tới đại hội Đảng bộ trường lần thứ XXX, nhiệm kỳ 2020 - 2025",27/03/2020 08:17 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức-đảng-bộ/kế-hoạch-tổ-chức-đại-hội-0
"Kế hoạch tổ chức đại hội Đảng bộ các cấp tiến tới đại hội Đại biểu lần thứ III Đảng bộ Khối các trường Đại học, Cao đẳng Hà Nội",26/03/2020 04:51 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức-đảng-bộ/kế-hoạch-tổ-chức-đại-hội
Tiếp và làm việc với đại diện của Bảng xếp hạng QS khu vực châu Á,16/03/2020 12:08 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/hợp-tác-quốc-tế/tiếp-và-làm-việc
Triển khai dự án “Đổi mới quản trị đại học tại Đông Nam Á” (PURSEA),29/04/2020 03:16 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/hợp-tác-quốc-tế/triển-khai-dự-án-
Triển khai dự án “Đổi mới quản trị đại học tại Đông Nam Á” (PURSEA),30/07/2020 03:54 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/tin-tức/triển-khai-dự-án-“đổi-mới
Bộ môn Hóa học Trường ĐHGTVT chung tay cùng cộng đồng phòng chống dịch Covid-19,27/04/2020 11:04 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/bộ-môn-hóa-học-trường-đhgtvt-chung
Các hoạt động hợp tác quốc tế và nghiên cứu phát triển đáng chú ý của Nhà trường trong năm 2019,29/04/2020 03:37 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/các-hoạt-động-hợp-tác-quốc-tế-và
Lễ ký thỏa thuận hợp tác giữa Trường Đại học Giao thông vận tải và Công ty cổ phần Bệnh viện Giao thông vận tải.,11/02/2020 02:34 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-ký-thỏa-thuận-hợp-tác-giữa-0
"Trường Đại học Giao thông vận tải chủ động ứng phó, tăng cường phòng - chống dịch bệnh do chủng mới của virus Corona (nCoV) gây ra.",13/02/2020 09:05 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/trường-đại-học-giao-thông-vận-13
Điểm lại các mặt công tác của Trường Đại học Giao thông vận tải năm 2019,21/01/2020 02:48 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/điểm-lại-các-mặt-công-tác-của
"Nộp đề tài VINIF, Tập đoàn Vingroup",20/01/2020 03:32 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-khoa-học-công-nghệ/các-nhiệm-vụ-khác/nộp-đề-tài-vinif-tập-đoàn-vingroup
Một số hình ảnh và kết quả nổi bật của các hoạt động đẩy mạnh nghiên cứu khoa học và chuyển giao công nghệ trong năm 2019,29/04/2020 03:21 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-khoa-học-công-nghệ/tin-tức/một-số-hình-ảnh-và-kết-quả-nổi-bật-của-các-hoạt
Thư Chúc mừng năm mới của Hiệu trưởng,19/01/2020 09:40 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/thư-chúc-mừng-năm-mới-của-hiệu
"Lễ trao bằng Tiến sĩ, Thạc sĩ tháng 01 năm 2020.",13/01/2020 12:09 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-trao-bằng-tiến-sĩ-thạc-sĩ-tháng
Khai giảng lớp bồi dưỡng lý luận chính trị cho đối tượng mới kết nạp Đảng. ,07/01/2020 09:58 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/khai-giảng-lớp-bồi-dưỡng-lý-luận
"Đại hội đại biểu Đoàn TNCS Hồ Chí Minh trường Đại học Giao thông Vận tải lần thứ XXX, nhiệm kỳ 2019 - 2022",06/01/2020 02:30 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/đoàn-thanh-niên-hội-sv/tin-tức/đại-hội-đại-biểu-đoàn-tncs-hồ-chí-minh-trường-0
Hội thảo  ‘Chương trình Liên kết và Chương trình Chất lượng cao được tài trợ bởi Tổ chức Đại học Pháp ngữ AUF - Cơ hội học tập và Triển vọng nghề nghiệp”,01/01/2020 07:14 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/hội-thảo-‘chương-trình-liên-kết-và
Lễ trao Học bổng Kawakin cho sinh viên Khoa Đào tạo Quốc tế.,18/12/2019 08:24 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-trao-học-bổng-kawakin-cho-sinh
TRƯỜNG ĐH GTVT THAM DỰ TRIỂN LÃM SẢN PHẨM VÀ ĐẠT NHIỀU GIẢI THƯỞNG QUAN TRỌNG TẠI VÒNG CHUNG KẾT SINH VIÊN NCKH CẤP BỘ 2019,10/12/2019 11:12 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-khoa-học-công-nghệ/tin-tức/trường-đh-gtvt-tham-dự-triển-lãm-sản-phẩm-và
Tư vấn và hướng dẫn tham gia Quỹ Tài trợ nghiên cứu ứng dụng Vintech City,29/11/2019 05:36 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-khoa-học-công-nghệ/các-nhiệm-vụ-khác-tin-tức/tư-vấn-và-hướng-dẫn-tham-gia
"Trường Đại học Giao thông vận tải nhận Bằng khen của Bộ trưởng Bộ Công Thương ghi nhận những thành tích, đóng góp trong hoạt động logistics",26/11/2019 05:38 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/trường-đại-học-giao-thông-vận-12
"Hội thảo Quản lý vòng đời công trình cảng, công trình biển",18/11/2019 08:51 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/hội-thảo-quản-lý-vòng-đời-công
"Ngày hội thể thao cán bộ, viên chức Trường Đại học GTVT lần thứ I năm 2019",17/11/2019 02:35 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/ngày-hội-thể-thao-cán-bộ-viên-chức
Mít tinh kỷ niệm ngày Truyền thống Trường 15/11 và ngày Nhà giáo Việt Nam 20/11,15/11/2019 10:26 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/mít-tinh-kỷ-niệm-ngày-truyền-thống
"Thông báo lịch học, địa điểm học môn Giáo dục quốc phòng và an ninh cho sinh viên CQ khoá 60, Khoa Cơ khí, QLXD, Cơ Bản, KTMT&ATGT",14/11/2019 04:03 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/khoa-giáo-dục-quốc-phòng/tin-tức/thông-báo-lịch-học-địa-điểm-học-môn-giáo-dục-7
Giao lưu quốc tế giữa sinh viên Đại học Giao thông vận tải và Đại học Maizuru - Nhật Bản.,14/11/2019 09:05 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/giao-lưu-quốc-tế-giữa-sinh-viên
"Trường Đại học Giao thông vận tải giành vị trí thứ Nhì toàn đoàn giải Điền kinh các trường đại học, cao đẳng khu vực Hà Nội năm 2019",12/11/2019 10:25 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/trường-đại-học-giao-thông-vận-11
Trường Đại học Giao thông vận tải xuất sắc đạt giải Nhì Chung kết toàn quốc cuộc thi “Hùng biện Tiếng Việt cho LHS Lào tại Việt Nam  năm 2019”.,13/11/2019 08:44 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/trường-đại-học-giao-thông-vận-10
Toyota Việt Nam trao tặng học bổng cho sinh viên Trường Đại học Giao thông vận tải,06/11/2019 03:29 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/toyota-việt-nam-trao-tặng-học-bổng
Đại diện UTC giành giải Nhì vòng bán kết toàn quốc Cuộc thi Tài năng trẻ Logistics Việt Nam 2019 (Young Logistics Talent 2019),07/11/2019 01:39 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/đại-diện-utc-giành-giải-nhì-vòng
Hội thao sinh viên năm 2019,07/11/2019 06:00 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/hội-thao-sinh-viên-năm-2019
Cuộc họp Ban vận động thành lập Hiệp hội đào tạo Logistics Việt Nam,30/10/2019 10:46 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/cuộc-họp-ban-vận-động-thành-lập
 Trường Đại học Giao thông Vận tải tổ chức thành công Hội nghị quốc tế về các công nghệ truyền thông tiên tiến ATC 2019,26/10/2019 03:55 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/trường-đại-học-giao-thông-vận-9
"Tổng kết và trao giải Cuộc thi ảnh, video clip ""Trường ĐHGTVT - Ngôi nhà thân yêu của chúng ta""",26/10/2019 12:34 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/tổng-kết-và-trao-giải-cuộc-thi-ảnh
Hiến máu nhân đạo “nghĩa cử đẹp của sinh viên trường Đại học Giao thông Vận tải”,23/10/2019 04:48 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/hiến-máu-nhân-đạo-“nghĩa-cử-đẹp
Lễ khai giảng các lớp Cao học Khóa 27.2,22/10/2019 10:27 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-khai-giảng-các-lớp-cao-học-0
Bế mạc Giải bóng đá Nữ Sinh viên trường Đại học GTVT năm 2019,21/10/2019 06:00 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/đoàn-thanh-niên-hội-sv/hoạt-động-sinh-viên/bế-mạc-giải-bóng-đá-nữ-sinh-viên
ĐẠI NHẠC HỘI CHÀO TÂN SINH VIÊN K60 “13 Signs Of The Zodiac 2019”,21/10/2019 04:32 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/đoàn-thanh-niên-hội-sv/hoạt-động-sinh-viên/đại-nhạc-hội-chào-tân-sinh-viên-k60-
Trường Đại học Giao thông Vận tải tiếp Đoàn Đại biểu của Hội đồng Kiểm định chất lượng giáo dục Đại học Campuchia đến thăm và làm việc tại Trường.,18/10/2019 10:57 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/trường-đại-học-giao-thông-vận-8
"Lễ ký thỏa thuận hợp tác giữa Bộ môn Kỹ thuật Nhiệt, Khoa Cơ khí và công ty TNHH LG Electronics Việt Nam.",18/10/2019 02:13 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-ký-thỏa-thuận-hợp-tác-giữa-bộ
VINTECH FUND - TOP 12 Applied Science Projects (Video),15/10/2019 02:11 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/khoa-điện-điện-tử/tin-tức/vintech-fund-top-12-applied-science-projects-video
Trường Đại học Giao thông vận tải xuất sắc giành Giải Nhì cuộc thi Hùng biện cho lưu học sinh Lào tại Việt Nam năm 2019 - khu vực phía Bắc,16/10/2019 02:18 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/trường-đại-học-giao-thông-vận-7
"Đại diện Nhà trường tham gia đoàn công tác Đảng ủy Khối các trường đại học, cao đẳng Hà Nội – thăm và làm việc với một số trường đại học của Liên bang Nga",09/10/2019 04:23 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/tin-tức/đại-diện-nhà-trường-tham
Hiệu trưởng tiếp và làm việc với đoàn công tác đến  từ các trường đại học của LB Nga,03/10/2019 04:03 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/tin-tức/hiệu-trưởng-tiếp-và-làm
Đoàn thành niên - Hội SV trường ĐH GTVT nhận cờ thi đua và bằng khen đơn vị xuất sắc năm học 2018-2019,30/09/2019 10:22 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/đoàn-thanh-niên-hội-sv/tin-tức/đoàn-thành-niên-hội-sv-trường-đh-gtvt-nhận-cờ-thi
Lễ trao học bổng Nippon Steel cho sinh viên khoa Đào tạo quốc tế,26/09/2019 09:29 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-trao-học-bổng-nippon-steel-cho
Khóa đào tạo về quản lý dự án trong mối tương quan với qui trình quản lý chất lượng,23/09/2019 04:24 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/hợp-tác-quốc-tế/khóa-đào-tạo-về
Giảng viên trường ĐH GTVT tham gia Hội thảo Easts 2019,20/09/2019 02:59 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/hợp-tác-quốc-tế/giảng-viên-trường
Ký kết hợp tác giữa Trường Đại học GTVT và Tổ chức Đại học Pháp ngữ AUF,19/09/2019 03:31 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/ký-kết-hợp-tác-giữa-trường-đại-học
Lễ khai giảng năm học 2019 - 2020,16/09/2019 10:11 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-khai-giảng-năm-học-2019-2020
"Thông báo lịch học, địa điểm học môn Giáo dục quốc phòng và an ninh cho sinh viên CQ khoá 60, khoa Đào tạo Quốc tế và khoa Vận tải kinh tế ",12/09/2019 03:28 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/khoa-giáo-dục-quốc-phòng/tin-tức/thông-báo-lịch-học-địa-điểm-học-môn-giáo-dục-6
Lễ ký kết hợp tác giữa Trường Đại học Giao thông vận tải và Công ty Công nghệ và Giáo dục I&E Việt Nam,10/09/2019 11:23 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-ký-kết-hợp-tác-giữa-trường-đại
Tập huấn xây dựng chương trình đào tạo theo tiếp cận CDIO,16/09/2019 08:52 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/tập-huấn-xây-dựng-chương-trình-đào
"Hội thảo ""Ứng dụng giải pháp xanh trong phòng chống sụt trượt bờ dốc""",10/09/2019 11:14 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/hội-thảo-ứng-dụng-giải-pháp-xanh
Tân sinh viên khóa 60 nhập trường,27/08/2019 09:32 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/tân-sinh-viên-khóa-60-nhập-trường
"Lễ trao bằng Thạc sĩ, Tiến sĩ",12/08/2019 08:36 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-trao-bằng-thạc-sĩ-tiến-sĩ
Trường Đại học Giao thông Vận tải  đón thí sinh tới xác nhận nhập học Đại học Chính quy năm 2019,10/08/2019 09:58 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/trường-đại-học-giao-thông-vận-6
"Thông báo lịch học, địa điểm học môn Giáo dục quốc phòng và an ninh cho sinh viên CQ khoá 58, Khoa Đào tạo Quốc tế",05/08/2019 10:55 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/khoa-giáo-dục-quốc-phòng/tin-tức/thông-báo-lịch-học-địa-điểm-học-môn-giáo-dục-5
Trường Đại học GTVT tham dự Ngày hội tư vấn tuyển sinh xét tuyển Đại học năm 2019 ,22/07/2019 01:44 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/trường-đại-học-gtvt-tham-dự-ngày-0
Lễ bế giảng và trao bằng tốt nghiệp cho sinh viên K56,29/06/2019 08:21 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-bế-giảng-và-trao-bằng-tốt-6
Lễ ra quân chiến dịch Thanh niên tình nguyện hè 2019,24/06/2019 10:53 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-ra-quân-chiến-dịch-thanh-niên-0
